Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Alen,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Alens,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Aleph,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alesio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alessandro,-,..,-,-,-,-,-,-,..,..,-,-,..,-,-,-,-,-,-,-
Alessio,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,..
Alex,15,10,21,26,25,39,45,45,42,51,68,91,97,71,77,56,65,70,59,50
Alexandar,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,..
Alexander,49,59,63,44,54,48,59,53,56,50,75,77,74,66,59,66,63,92,63,68
Alexandr,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Alexandre,-,-,-,-,-,-,-,-,-,-,-,..,..,..,..,..,3,..,-,-
Alexandrio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alexandro,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Alexandros,-,-,-,-,-,..,..,-,..,-,-,-,-,-,-,-,-,-,-,-
Alexandru,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,-
Alexio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Alexis,-,..,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alex-James,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-
Alex-Lee,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Alexs,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alexsander,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,..,-,-
Alexsandro,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alexzander,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Alfi,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Alfie,-,-,..,3,..,..,7,11,14,21,36,65,68,103,140,130,134,120,132,139
Alfie-Jack,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..,-,-
Alfie-james,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Alfie-jay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..
Alfie-Leigh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alfin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Alfred,..,..,..,-,-,-,..,-,..,-,..,3,6,4,..,-,3,3,..,4
Alfredo,-,-,-,-,-,-,-,..,-,-,-,-,-,-,..,-,-,-,..,-
Alfy,-,-,-,-,-,-,-,-,..,-,-,..,-,-,..,-,-,-,-,-
Algirdas,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-
Algis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Alhakam,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Ali,-,-,-,3,..,5,3,-,..,..,..,3,6,5,..,5,..,..,4,..
Alick,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-
Alin,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,..,-,-
Alistair,8,5,4,3,3,3,..,..,..,3,3,3,..,3,4,3,..,..,..,..
Alistair-James,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Alister,3,..,-,-,..,..,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Alix,-,-,-,..,..,-,-,..,-,-,..,-,-,-,..,-,-,-,-,-
Aljon,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-
Allan,..,6,-,..,..,..,..,..,..,-,..,..,-,-,-,-,-,-,..,-
Allastair,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alle,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Allen,..,-,-,..,..,..,-,..,-,..,..,..,-,-,-,-,-,-,-,..
Allex,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Allie,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Allistair,-,-,-,-,-,-,-,..,-,..,-,-,-,-,-,-,-,-,-,-
Allister,-,3,..,-,..,..,-,-,3,-,-,-,-,-,..,-,-,-,-,-
Ally,-,..,..,..,-,-,..,-,..,..,..,-,..,..,-,..,..,-,..,..
Almanzo,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Almustapha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Al-Mutasem,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aln,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Alonse,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alonso,-,-,..,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Alore,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Aloysius,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Alphie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Alphin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Alphonse,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Alphonsus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..
Alphy,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,..,-
Alroy,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Altan,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,..,-,-,-
Altay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..
Alvin,-,-,-,-,-,-,-,3,-,..,..,-,..,3,-,..,..,-,-,-
Alvio,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Alvyn,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Alwin,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Alwyn,-,-,-,..,-,-,-,..,-,..,-,..,-,-,-,-,-,..,-,-
Alwynn,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alyd,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alymer,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Amal,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,..,-
Aman,-,-,-,-,..,-,..,..,-,-,-,-,-,-,-,-,-,-,-,-
Amanth,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Amar,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,..,-,..,-,-
Amara,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Amari,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Ambrose,-,-,-,-,-,-,-,..,-,-,-,-,-,-,..,-,-,-,-,-
Ameer,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Americo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Amerjeet,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amhairghin,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Amhran,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-
Amid,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,..,-,-
Aminali,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amine,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Amir,-,-,-,-,-,-,..,-,..,-,..,..,..,..,..,3,..,..,-,..
Amirul,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Amit,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amjad,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Ammar,-,-,-,-,-,-,..,-,..,-,-,-,-,-,-,-,-,-,-,-
Ammon,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amorino,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Amos,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-,..,..,..,..,-
Amr,..,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amreek,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amudhan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
An,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anakin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Anal,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Anan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Anantha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Anare,-,-,-,-,-,-,-,..,-,-,-,-,-,..,-,-,-,-,-,-
Anas,-,-,-,-,-,..,-,-,-,..,-,-,-,-,..,..,-,..,-,-
Anass,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Ande,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Andee,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Anders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-
Anderson,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,..,-,-
Andras,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Andre,..,..,-,..,..,-,-,-,3,..,..,5,..,3,..,..,..,-,3,..
Andrea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Andreas,..,-,-,..,-,..,..,-,-,-,..,-,-,-,-,-,-,-,..,..
Andree,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Andrei,-,-,-,-,-,-,-,..,-,..,-,-,..,-,-,..,..,-,..,..
Andreiuz,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Andrej,-,-,-,-,-,-,-,-,-,..,-,-,..,-,..,-,-,-,-,-
Andrejs,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,..,..
Andres,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-
Andrew,275,211,172,151,133,120,102,102,88,93,86,45,62,48,48,32,36,34,40,17
Andrew-Craig,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Andrew-Elliot,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Andrew-Jay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Andries,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Andrius,-,-,-,-,-,-,-,-,-,..,-,..,-,-,..,-,..,-,-,-
Andriy,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Andrzej,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,..,..
Andy,-,-,3,-,..,..,4,4,..,..,..,..,-,-,-,..,..,-,..,..
Andy-james,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Andzejs,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Aneesh,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aneirin,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Aneish,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Aneurin,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Angel,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Angelino,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Angello,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Angelo,-,-,..,-,-,-,-,-,..,..,-,..,..,..,..,..,..,4,..,-
Angus,4,5,8,6,6,6,6,5,7,4,4,5,4,6,..,..,3,4,6,4
Anier,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Aniketh,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Aniran,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Anis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Anish,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-
Anjolajesu,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Anjum,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Ankit,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Anmol,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Annas,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Annraoi,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Anns,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anntoin,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anooj,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Anrai,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-
Anraoi,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,-,-,-,-,-
Ans,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anshul,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,..
Anshuman,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Anson,-,..,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Antain,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,-,-,-,-
Antaine,-,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Antanas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Anthony,42,31,33,34,24,28,33,24,25,32,20,32,22,17,24,23,19,25,19,24
Anthony-James,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-
Anthony-John,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Anthony-Joseph,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Anthony-Reece,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anto,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Antoin,3,..,3,..,3,-,4,-,3,-,3,4,..,..,-,..,-,-,3,5
Antoine,-,-,..,..,..,-,..,-,-,-,..,-,..,-,..,-,-,-,-,-
Anton,5,3,5,7,6,7,8,..,9,7,6,10,7,..,6,7,..,6,4,4
Antoni,-,-,-,-,-,-,-,-,-,..,3,7,5,..,5,6,9,10,5,5
Antonijus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Antonio,..,-,-,..,..,..,..,-,-,..,4,..,..,..,5,-,4,3,..,5
Antonios,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Antons,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Antony,..,3,..,..,3,-,..,-,..,..,-,..,3,..,..,-,..,..,..,-
Antxon,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Anugy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Anush,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Anwar,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,..,-,-,-
Anwer,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Anwin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Aoab,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aoaye,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Aodan,..,-,..,-,-,..,..,..,..,4,..,4,-,..,-,3,..,..,3,..
Aodghan,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aodh,-,-,-,-,..,-,3,-,..,-,..,4,..,-,-,..,-,..,-,..
Aodhan,11,17,19,20,16,27,17,30,16,30,29,28,56,42,47,50,35,46,47,47
Aodhan-James,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..
Aodhan-Patrick,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Aodhan-Paul,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aodhdrian,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Aodhfin,-,-,..,-,..,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-
Aodhfionn,-,-,..,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aodhon,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Aodhtan,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aogan,-,-,-,..,-,-,..,-,-,-,..,-,-,-,-,..,-,..,-,-
Aohdain,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aoidhan,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Aoise,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Aonghus,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-,-,-,-
Aoran,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Apollo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Apostolos,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Aprilio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Arad,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Arainn,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Aram,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Aran,-,4,..,3,..,4,-,-,..,-,-,..,-,..,..,..,..,-,-,..
Arann,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Aras,-,-,-,-,-,-,-,-,-,..,..,-,-,..,-,-,-,-,..,-
Arash,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arav,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Arberi,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Archer,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..,..,-,..,-,4
Archibald,-,-,-,-,..,-,-,-,-,-,3,-,-,-,..,-,-,-,-,-
Archie,..,..,..,..,..,5,4,5,8,16,15,15,22,36,23,29,57,55,58,57
Archiebald,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Arda,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-
Ardal,..,-,-,-,-,-,-,-,-,-,-,..,-,..,-,-,-,..,-,..
Ardan,-,-,..,-,-,-,..,-,-,..,-,..,..,-,..,-,-,-,..,3
Arden,..,-,-,..,-,-,-,-,-,-,..,-,-,-,-,-,-,..,-,-
Ardghal,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ardhan,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ardon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Areli-Laurent,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Aren,-,-,-,-,-,-,-,-,-,..,-,-,..,-,..,-,-,-,-,-
Arentas,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-,-,..,-,..
Ares,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Aretas,-,-,-,-,-,-,-,-,-,-,..,-,..,..,-,-,..,-,-,-
Argyll,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arham,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Arhan,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Ari,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-,..,-
Arian,-,..,-,-,..,-,-,-,-,..,-,-,..,-,..,-,..,-,-,-
Arianas,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Aric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Arie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Ariel,-,-,-,-,-,..,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Arien,-,-,-,-,-,-,-,..,-,-,-,-,-,..,-,-,-,-,-,-
Arif,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Arigon,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Arihaan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Arihant,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Arijus,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,..,3,-,..
Arik,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Ariko,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Arim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Arin,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,..,..,-,-
Aringas,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Arinze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Arion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Aris,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-
Arisht,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Aristotle,-,..,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Arius,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Arjay,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Arjen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Arjun,-,-,-,-,-,-,-,-,-,-,-,-,3,..,..,-,..,..,..,..
Arkadiusz,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-,-,..,..,-,-
Arken,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Arkodev,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Arlan,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,..
Arlen,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,..,..,-,-
Arleo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Arley,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Arlin,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Arlo,-,-,-,-,-,..,..,-,-,-,..,..,-,..,3,3,-,6,10,18
Armaan,-,-,-,..,-,-,..,-,-,-,-,-,-,-,-,-,-,-,..,-
Arman,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Armandas,-,-,-,-,-,-,-,-,-,-,..,4,-,..,..,..,3,..,..,3
Armando,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Armando-Juzef,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Armani,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Armin,-,-,-,-,-,-,-,..,-,-,-,-,-,-,3,-,-,..,-,-
Arminas,-,-,-,-,-,-,-,-,..,-,..,-,-,-,..,..,..,..,..,-
Armindo,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Armon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Armour,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,-,-,-,-
Armour-John,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arn,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Arnas,-,-,-,-,-,-,-,-,-,-,-,..,..,3,-,4,..,-,3,..
Arnaud,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arnav,-,-,-,-,..,-,-,-,-,-,-,-,..,-,-,..,..,..,-,-
Arne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Arnie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..
Arnilove,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Arnold,-,-,..,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,..,-
Arnon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Arohan,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Aron,..,3,3,..,..,..,..,6,..,4,..,3,4,..,..,..,4,3,..,3
Aronas,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,..,..,7,..,3
Aronn,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arran,3,..,..,3,..,5,..,-,..,..,..,..,..,..,..,-,-,..,-,-
Arren,..,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Arron,4,..,..,..,..,-,3,..,-,..,-,..,..,..,..,-,..,..,..,-
Arryn,-,-,-,-,-,..,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Arseniy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Arshdeep,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
